3.0494496105e+00,4.7990342441e+01,4.3574825296e+01
3.1178281493e+00,4.8421206805e+01,4.5824550825e+01
2.9824042804e+00,5.0398638015e+01,4.1880414398e+01
3.7704687239e+00,3.1151328400e+01,4.0598181679e+01
4.4021937983e+00,3.1172259070e+01,4.2796151192e+01
4.2669628877e+00,3.2370076690e+01,3.8936895051e+01
3.5342931186e+00,3.2238195177e+01,3.8876603666e+01
4.1641975219e+00,3.2474056116e+01,4.0644077449e+01
4.3712216703e+00,3.2067998914e+01,4.4060793752e+01
3.7687410134e+00,3.2659409784e+01,3.5531966738e+01
3.9654391943e+00,3.3133193283e+01,4.0574948249e+01
3.5623995215e+00,3.3128256789e+01,4.2230118565e+01
4.4062242729e+00,3.2620971323e+01,4.5381667515e+01
3.9686813764e+00,3.3142661746e+01,4.6438335291e+01
4.4358007786e+00,3.2868020069e+01,4.6671627611e+01
4.4931592363e+00,3.4319072617e+01,3.3836133217e+01
4.1389923093e+00,3.3730257811e+01,3.6029820631e+01
4.4942535580e+00,3.3885761503e+01,3.5627214292e+01
3.6970467616e+00,3.3564033521e+01,3.7465530348e+01
4.0180578577e+00,3.3826230612e+01,3.7698047029e+01
4.4767724645e+00,3.3531826518e+01,3.9437921080e+01
4.1142236077e+00,3.3658479222e+01,4.3269574827e+01
4.0742054466e+00,3.3843378876e+01,4.3956859191e+01
4.1264853251e+00,3.4106685428e+01,4.5574687415e+01
4.2606344860e+00,3.4748067660e+01,3.4116190748e+01
3.8868469805e+00,3.5328874316e+01,3.7782437769e+01
4.0591898931e+00,3.4652119503e+01,4.0686250098e+01
3.6884140180e+00,3.5471832101e+01,4.5025094333e+01
3.6474753462e+00,3.4563223132e+01,4.5507640299e+01
3.6450126495e+00,3.5389248572e+01,4.6342010695e+01
4.1424051040e+00,3.6074034898e+01,3.4546759399e+01
3.8956165538e+00,3.6359418200e+01,3.5168584766e+01
3.7826155438e+00,3.5553610823e+01,3.8172030218e+01
4.2878372084e+00,3.6400862290e+01,3.8913370528e+01
4.4996733184e+00,3.6124306200e+01,3.9518865223e+01
4.1557947655e+00,3.5629937701e+01,3.9796128664e+01
4.1903995301e+00,3.5715868548e+01,4.8262253031e+01
4.3939533893e+00,3.6909458974e+01,3.2771063297e+01
3.5935699588e+00,3.7437880437e+01,3.5007456253e+01
3.9693685399e+00,3.7125662829e+01,3.5670563372e+01
4.4856520707e+00,3.6830151146e+01,3.7122071369e+01
4.0936425533e+00,3.6928968537e+01,3.9153126293e+01
3.9613249262e+00,3.7145546406e+01,4.2089988194e+01
4.3015393105e+00,3.6586351497e+01,4.3621125380e+01
4.2253047354e+00,3.7184132728e+01,4.4707727734e+01
4.3379903691e+00,3.7147237303e+01,4.7703955546e+01
4.1692537057e+00,3.7959160070e+01,3.6183430998e+01
4.4170093930e+00,3.8485144151e+01,4.0572824368e+01
4.1334309171e+00,3.8410223095e+01,4.1840459771e+01
4.3682769841e+00,3.8284026893e+01,4.3692395557e+01
4.2438122336e+00,3.8292286549e+01,4.9516911764e+01
3.9200727185e+00,3.7815547413e+01,5.0447174325e+01
4.4133886659e+00,3.9490701935e+01,3.2474438243e+01
4.1694647196e+00,3.9288255616e+01,3.8633823199e+01
3.5657747584e+00,3.8505978818e+01,4.0048276022e+01
4.4559586580e+00,3.8553825825e+01,4.5583405607e+01
4.2752233891e+00,3.9011846033e+01,4.8228504964e+01
4.0029735790e+00,3.9219270600e+01,4.7825443493e+01
3.9799376978e+00,3.9129146346e+01,4.7637197441e+01
4.2873724127e+00,3.9234136098e+01,4.8054596483e+01
4.3643504310e+00,3.8579079773e+01,4.8171305850e+01
4.1171657651e+00,3.8741155027e+01,4.8618525372e+01
4.1900380198e+00,3.9474470726e+01,5.0785511522e+01
4.0012741761e+00,3.8866330984e+01,5.0560290635e+01
3.5889512089e+00,3.9992212706e+01,3.1749314652e+01
3.8431062427e+00,4.0246166248e+01,3.5281182087e+01
4.1935382676e+00,4.0242775611e+01,3.7225715988e+01
4.3868739456e+00,3.9628452792e+01,3.8276515601e+01
4.1672918408e+00,3.9637302058e+01,4.0509350395e+01
4.4376606435e+00,4.0164485982e+01,4.3781425158e+01
4.4897452561e+00,3.9859265944e+01,4.5481276062e+01
4.3795469648e+00,3.9777117248e+01,4.8171470089e+01
4.3582646300e+00,3.9536879315e+01,4.8174119054e+01
3.5477967119e+00,3.9786755775e+01,4.7853081959e+01
3.5366412061e+00,4.0331515729e+01,4.7876428466e+01
4.4159396987e+00,3.9724832647e+01,4.8559886096e+01
3.8993590332e+00,3.9953909488e+01,4.9002290659e+01
3.5147449469e+00,4.0524143724e+01,3.3863346256e+01
3.6342750246e+00,4.0931651136e+01,3.9426891257e+01
3.9410419079e+00,4.0978114532e+01,5.0644067260e+01
4.3283079628e+00,4.2304752028e+01,3.1590062306e+01
3.9721927703e+00,4.2138813516e+01,3.3023423564e+01
3.8400520564e+00,4.1949564079e+01,3.2955516916e+01
4.0512661041e+00,4.1990099511e+01,3.9179047673e+01
3.5632716135e+00,4.2364022981e+01,3.8979801204e+01
3.5863875344e+00,4.2247480313e+01,3.9575253639e+01
3.7637244237e+00,4.2492356609e+01,4.3083405852e+01
4.1278162322e+00,4.1751079447e+01,4.4876605050e+01
4.1521284671e+00,4.2376747667e+01,4.6664775669e+01
4.4399828285e+00,4.1632799272e+01,4.7694983820e+01
4.1731137988e+00,4.3311334941e+01,3.1991874026e+01
3.5475244491e+00,4.2623637227e+01,3.6266619730e+01
3.6428086341e+00,4.2797180405e+01,3.8349686688e+01
3.8753427714e+00,4.3428430867e+01,3.8541999178e+01
4.1912986095e+00,4.3110188449e+01,4.1518489149e+01
3.5834665049e+00,4.2848620031e+01,4.2097088464e+01
4.2797233030e+00,4.3340825663e+01,4.4048533171e+01
4.2228955351e+00,4.3351855009e+01,4.7007907168e+01
3.9637183974e+00,4.4401189516e+01,3.2206244231e+01
4.2094935741e+00,4.3571874227e+01,3.1705704104e+01
4.1435939472e+00,4.4251919104e+01,3.3586156355e+01
3.5840829223e+00,4.4088667153e+01,3.4976891747e+01
3.8564403207e+00,4.4456340911e+01,3.6038830496e+01
3.7242396084e+00,4.3535417973e+01,4.2278298495e+01
3.8333751594e+00,4.4077845890e+01,4.3881859068e+01
3.5502734322e+00,4.3760676882e+01,4.3878169381e+01
3.6158960467e+00,4.4299671741e+01,4.6319061882e+01
4.3071300056e+00,4.4144033105e+01,4.7244706610e+01
4.1049693473e+00,4.3962695063e+01,4.7064500542e+01
4.4012346080e+00,4.3575977499e+01,4.8201267545e+01
3.8962698209e+00,4.3937623974e+01,4.9367085975e+01
3.5433301760e+00,4.3776463655e+01,4.9781864476e+01
3.6412276363e+00,4.5326862924e+01,3.3472176320e+01
4.3146261576e+00,4.4694048182e+01,3.4397111145e+01
4.4056448716e+00,4.4704381828e+01,3.6440901472e+01
4.1665530357e+00,4.5318308967e+01,3.6639948923e+01
3.8357662941e+00,4.4977869373e+01,3.9090870596e+01
3.7229312377e+00,4.4754989467e+01,4.2934707910e+01
4.1081316803e+00,4.4840277816e+01,4.3842303329e+01
4.1134861956e+00,4.4634625491e+01,4.3836060576e+01
3.5944131460e+00,4.5177377049e+01,4.6662258444e+01
4.4775283666e+00,4.5080125124e+01,4.9907132247e+01
4.1777584843e+00,4.5022954821e+01,4.9902565449e+01
3.6841021593e+00,4.5775818735e+01,3.2569023283e+01
4.3472432494e+00,4.5670605100e+01,3.7227569435e+01
4.4303626858e+00,4.5672285234e+01,3.6902790420e+01
3.6423964860e+00,4.6274572461e+01,4.2729734194e+01
4.4876152959e+00,4.5847541847e+01,4.7799639804e+01
4.4593959175e+00,4.7034229564e+01,3.4325718244e+01
3.9063792005e+00,4.6628931805e+01,3.4252864811e+01
4.1795766332e+00,4.6847581022e+01,3.6613542490e+01
3.7618190262e+00,4.7144491994e+01,3.8733967367e+01
4.3288174181e+00,4.6894758772e+01,4.2589676506e+01
4.3026982779e+00,4.6910529811e+01,4.4298180731e+01
3.7608721428e+00,4.7086498647e+01,4.5365081847e+01
3.9419284453e+00,4.7030842806e+01,4.7051879934e+01
4.4834984434e+00,4.6528331117e+01,4.7689476534e+01
3.9702556558e+00,4.7145318970e+01,4.8861777178e+01
3.6230090877e+00,4.7681760509e+01,3.5232140510e+01
3.7105396344e+00,4.7970740518e+01,3.9346162537e+01
4.3979120616e+00,4.8206929172e+01,4.0352363769e+01
4.3539462307e+00,4.7951087467e+01,4.2046934949e+01
3.7002065056e+00,4.7626691830e+01,4.3734762858e+01
3.9158601449e+00,4.9360709316e+01,3.8003948724e+01
4.0949344087e+00,4.9190319122e+01,4.3096657089e+01
3.5744277418e+00,4.8820204323e+01,4.4298448404e+01
4.1339476569e+00,4.8648346518e+01,4.5368992577e+01
4.0013078896e+00,4.8608428353e+01,4.4571973088e+01
4.4983928172e+00,4.8690266336e+01,4.6888478879e+01
3.5527499164e+00,5.0360769416e+01,4.3804967166e+01
4.9719370058e+00,3.1344062458e+01,3.9651807815e+01
4.5169431158e+00,3.1461584308e+01,4.0475375048e+01
4.6919747989e+00,3.1440108590e+01,4.2479866495e+01
5.2693615561e+00,3.1534388781e+01,3.8274064520e+01
4.7844184931e+00,3.2048197125e+01,3.8591139848e+01
4.6450055891e+00,3.2800332003e+01,3.5653744086e+01
4.5224547859e+00,3.2808794122e+01,3.6115091303e+01
5.1968332413e+00,3.3192063502e+01,3.7238019445e+01
5.4943873441e+00,3.2547621505e+01,3.8011500951e+01
4.8682075132e+00,3.3013500889e+01,3.7813573206e+01
4.6331200061e+00,3.2569802826e+01,3.9795249011e+01
4.5471984860e+00,3.3086802589e+01,4.0353470705e+01
4.7203001200e+00,3.2734249402e+01,4.3807254675e+01
4.9762465134e+00,3.2817779439e+01,4.5357890656e+01
4.5295022376e+00,3.3579210340e+01,3.6129287628e+01
5.1018848905e+00,3.3657744688e+01,3.9339246912e+01
4.6862221556e+00,3.4233478489e+01,3.8793007318e+01
4.8357894756e+00,3.4160048867e+01,4.3498614850e+01
5.4991030521e+00,3.4058550615e+01,4.3536738807e+01
4.6934745181e+00,3.3614740585e+01,4.4927300790e+01
5.4221665627e+00,3.5221585301e+01,3.3226308958e+01
5.3929036933e+00,3.4952893523e+01,3.3112398202e+01
5.4478409268e+00,3.4912401029e+01,3.3130015868e+01
5.0468458490e+00,3.5186729032e+01,3.3621431192e+01
4.7714624636e+00,3.4551218603e+01,3.3887369422e+01
5.4404555546e+00,3.5422890570e+01,3.5546836681e+01
5.1798714820e+00,3.4643292446e+01,3.6408856109e+01
5.2185965101e+00,3.4935747995e+01,3.7592143857e+01
4.7796310466e+00,3.4702614583e+01,3.8381780974e+01
4.8673891873e+00,3.5040228235e+01,3.8631415754e+01
5.1948433269e+00,3.5080947624e+01,4.0226465594e+01
5.4196195801e+00,3.4856924166e+01,4.3265464375e+01
4.8763864485e+00,3.5464559793e+01,4.3033465183e+01
5.1534893829e+00,3.4707322778e+01,4.4682443655e+01
4.6370017405e+00,3.5303675215e+01,4.5400689378e+01
5.0042942053e+00,3.4604374625e+01,4.7163070263e+01
4.9437294910e+00,3.5144079864e+01,4.6841372748e+01
5.2911688347e+00,3.6029230864e+01,3.3392158276e+01
5.0113887461e+00,3.6269436871e+01,3.2980821229e+01
4.5270144072e+00,3.5747302729e+01,3.4272719038e+01
4.8520505621e+00,3.5593657917e+01,3.8161149725e+01
5.4049061335e+00,3.5863262954e+01,3.9075106930e+01
5.3875314602e+00,3.6190023183e+01,3.8925159601e+01
4.6424001881e+00,3.6288416875e+01,4.0525971017e+01
5.4260395524e+00,3.6449953696e+01,4.1842342589e+01
4.7765600715e+00,3.6279008801e+01,4.2478744002e+01
5.0967964798e+00,3.5639422603e+01,4.2684043187e+01
4.8089730176e+00,3.6470145302e+01,4.4519870515e+01
5.4905989947e+00,3.6340079527e+01,4.6088684352e+01
5.2629659029e+00,3.6379596328e+01,4.6143038693e+01
5.2706048358e+00,3.6309397959e+01,4.7235880799e+01
4.5307184683e+00,3.6160229410e+01,4.6966514863e+01
5.3485008902e+00,3.6053891202e+01,4.8108575870e+01
5.2065467591e+00,3.6488692703e+01,4.7746223976e+01
4.5314234008e+00,3.6132734827e+01,4.8425990807e+01
5.0158020610e+00,3.6080810482e+01,4.9154765484e+01
5.1862374354e+00,3.6796202822e+01,3.3160657108e+01
5.0549004468e+00,3.7259232099e+01,3.4026799621e+01
4.7652257198e+00,3.6518057087e+01,3.4532210483e+01
4.7624401144e+00,3.6749980288e+01,3.8444500783e+01
5.1146411227e+00,3.7499471870e+01,3.8823221155e+01
4.7154236270e+00,3.6775988646e+01,3.8770888302e+01
5.2812331210e+00,3.7469741931e+01,4.1670632440e+01
4.5139648103e+00,3.7152462561e+01,4.2812980320e+01
5.0608827303e+00,3.6936289397e+01,4.4051534141e+01
5.1506531886e+00,3.7357943056e+01,4.8448150630e+01
5.4652362222e+00,3.7165122498e+01,4.9196495995e+01
5.1565915494e+00,3.7119839706e+01,4.8973158491e+01
4.7263884490e+00,3.7788206806e+01,3.4006933461e+01
4.6374390456e+00,3.8195041499e+01,3.4140542733e+01
5.1735473904e+00,3.8338742510e+01,3.5312911698e+01
5.0725083279e+00,3.7596068506e+01,3.4527490114e+01
4.6430774583e+00,3.8260327075e+01,3.5133141422e+01
5.1508041005e+00,3.8043056825e+01,3.6426981284e+01
5.1396789808e+00,3.8131174798e+01,3.6205079205e+01
4.8872138453e+00,3.7737235758e+01,3.6361199726e+01
5.3399675801e+00,3.7739721607e+01,3.7088995495e+01
4.9918696003e+00,3.7637691892e+01,3.8239641127e+01
5.2709793365e+00,3.8282206476e+01,4.0368690497e+01
4.5514650452e+00,3.8038437254e+01,4.0090597748e+01
4.9288200125e+00,3.8436788772e+01,4.0976302487e+01
5.3654605938e+00,3.8170807380e+01,4.3200007065e+01
5.4289593263e+00,3.8188173155e+01,4.2738836620e+01
4.5249772083e+00,3.7559029326e+01,4.3993164175e+01
4.5544973483e+00,3.7776187716e+01,4.5620979339e+01
5.0381031287e+00,3.8113605910e+01,4.8856647788e+01
4.6730539037e+00,3.7548768586e+01,4.9253368117e+01
5.3223894961e+00,3.9108879248e+01,3.1189870711e+01
5.0511063279e+00,3.9028947304e+01,3.1346850568e+01
5.1548798461e+00,3.8585152179e+01,3.2796188853e+01
5.0443325198e+00,3.8722519856e+01,3.3405683754e+01
4.7495383104e+00,3.9446212243e+01,3.2685639185e+01
5.4945956059e+00,3.8659855706e+01,3.5876945142e+01
5.2139631759e+00,3.8636772543e+01,3.8691843005e+01
5.2357496487e+00,3.9257013568e+01,3.9390178029e+01
4.5816244652e+00,3.8771962766e+01,3.9247171283e+01
5.4807328927e+00,3.8677329615e+01,4.7126877350e+01
5.4480030335e+00,3.9119230851e+01,4.7058532516e+01
4.8342284761e+00,3.8536359483e+01,4.7884513048e+01
5.4286576030e+00,3.8890942742e+01,4.9860285127e+01
4.9062411372e+00,3.9957893655e+01,3.2375494103e+01
5.0555992104e+00,4.0196955929e+01,3.2949180521e+01
4.8025369936e+00,4.0493869862e+01,3.3715051311e+01
5.0280057389e+00,3.9706661564e+01,3.4242996083e+01
4.9504917919e+00,4.0484908129e+01,3.6433154095e+01
5.4115105962e+00,4.0266458241e+01,3.7897771576e+01
5.0578703533e+00,4.0050263263e+01,3.7911114074e+01
4.9813553501e+00,4.0332538179e+01,3.8196331363e+01
5.3671308551e+00,4.0124710002e+01,4.5189880508e+01
5.1387446336e+00,4.0338022158e+01,4.4580720433e+01
5.4022749685e+00,3.9777560750e+01,4.7029820975e+01
4.7366658778e+00,4.0411284905e+01,4.8934923975e+01
4.7830624321e+00,3.9626558686e+01,4.9453048056e+01
4.8722347486e+00,4.0812593210e+01,3.1240241313e+01
4.8160504786e+00,4.0974543841e+01,3.4766826921e+01
4.7999132594e+00,4.0755069169e+01,3.5541010283e+01
4.9001623818e+00,4.0628853519e+01,3.8363260671e+01
4.9119552934e+00,4.0607186343e+01,3.9366139381e+01
4.9588153626e+00,4.0884112501e+01,4.0805392482e+01
4.9670963618e+00,4.0832518587e+01,4.3274028657e+01
4.5772722049e+00,4.0832410118e+01,4.9109397922e+01
5.4300887996e+00,4.1548736391e+01,3.3210234480e+01
5.2901833473e+00,4.2274228542e+01,3.5133319628e+01
5.1652222342e+00,4.2141769491e+01,3.5212037654e+01
4.6968273818e+00,4.1759510940e+01,3.8329095192e+01
4.5644814568e+00,4.2310873111e+01,3.9153039628e+01
4.6393345279e+00,4.2257770701e+01,3.9591467466e+01
4.6867196338e+00,4.2386674034e+01,4.0565841577e+01
4.9728937369e+00,4.1816648385e+01,4.2475573869e+01
4.7121271694e+00,4.1656532244e+01,4.2161655223e+01
4.8401816484e+00,4.1642389229e+01,4.2769138102e+01
4.8487070742e+00,4.2183433643e+01,4.4555965312e+01
5.4788167250e+00,4.2418975196e+01,4.6893733020e+01
5.1392953495e+00,4.2213778036e+01,4.7333888478e+01
5.0538951674e+00,4.1974604171e+01,4.7349669716e+01
5.1278448083e+00,4.1838446903e+01,4.8068816747e+01
4.9261759900e+00,4.1584384477e+01,4.8987063240e+01
5.0942682693e+00,4.2023041514e+01,5.0668417217e+01
5.2713176903e+00,4.3170762355e+01,3.2008373568e+01
4.8028191273e+00,4.2708053058e+01,3.5214968282e+01
4.6598559297e+00,4.2667316768e+01,3.5023526160e+01
5.4577581951e+00,4.3470099407e+01,3.7947048100e+01
5.0481668089e+00,4.3059880374e+01,4.0364525881e+01
5.2209582990e+00,4.2641774661e+01,4.3274939561e+01
5.1671348700e+00,4.3204414126e+01,4.3524344590e+01
5.0444904399e+00,4.3390143121e+01,4.3650927338e+01
4.8201702211e+00,4.3232723337e+01,4.4689139537e+01
4.8071807873e+00,4.3151351244e+01,4.4833440119e+01
4.7268115270e+00,4.3430950538e+01,4.4972311719e+01
4.7894391078e+00,4.3238165334e+01,4.5785811914e+01
5.2835481777e+00,4.2857914057e+01,4.9717869460e+01
4.9529590365e+00,4.2981506935e+01,5.0334171379e+01
4.6179139349e+00,4.2636780979e+01,5.0321512362e+01
5.4336358698e+00,4.2778797979e+01,5.0500579576e+01
5.4421003140e+00,4.3773666261e+01,3.1978516247e+01
4.9564018147e+00,4.4037905681e+01,3.1761702788e+01
4.6651232915e+00,4.3908738469e+01,3.2955677050e+01
5.3361789466e+00,4.4251206424e+01,3.4039051536e+01
4.8058033498e+00,4.4350745640e+01,3.5238587875e+01
4.9569181095e+00,4.3781048668e+01,3.5679214871e+01
4.5537961032e+00,4.4280608834e+01,3.6094108191e+01
5.2024670681e+00,4.4239179780e+01,3.9440761111e+01
4.5111481286e+00,4.3511971883e+01,4.0857227259e+01
5.2318533370e+00,4.3530353997e+01,4.1922310094e+01
5.0288543796e+00,4.3751311427e+01,4.1872201069e+01
4.7913615873e+00,4.3635743449e+01,4.3892961163e+01
5.4845067950e+00,4.3651002934e+01,4.6563920435e+01
5.4820156162e+00,4.3652215824e+01,4.7026774367e+01
5.2231018460e+00,4.4097201196e+01,4.6898170388e+01
5.4822372865e+00,4.3524114469e+01,4.9495190327e+01
4.9639913556e+00,4.3503946733e+01,4.9679960272e+01
5.3671049002e+00,4.4755281225e+01,3.2963125050e+01
4.8994289940e+00,4.5173443942e+01,3.3435947933e+01
4.6239734634e+00,4.4805845715e+01,3.4107485507e+01
5.2665425772e+00,4.5311175806e+01,3.5874764744e+01
4.7730042346e+00,4.5345596758e+01,3.5865658982e+01
5.2259777365e+00,4.5254323225e+01,3.8249352902e+01
4.8969303343e+00,4.4793908215e+01,3.7980695095e+01
4.9421669280e+00,4.5033360661e+01,3.9894021898e+01
5.3696284547e+00,4.4553994840e+01,4.1594801985e+01
4.7971282484e+00,4.5023406576e+01,4.5981793289e+01
5.1487950241e+00,4.5163254131e+01,4.7996850783e+01
5.2611369937e+00,4.4542576209e+01,5.0123507709e+01
5.1626673760e+00,4.5650928514e+01,3.4081279984e+01
5.2579885867e+00,4.5959261515e+01,3.5112263482e+01
4.7673053035e+00,4.5945489579e+01,3.5400159282e+01
4.9808550373e+00,4.5640041405e+01,3.6231713514e+01
5.1306066712e+00,4.5834723648e+01,3.7041724592e+01
4.9313598065e+00,4.6441666256e+01,3.6796928246e+01
4.9423666427e+00,4.5531376482e+01,4.0832989465e+01
4.5970427539e+00,4.6168291263e+01,4.2451913448e+01
5.0721753897e+00,4.5682295827e+01,4.3615380399e+01
4.7829031656e+00,4.6284798694e+01,4.5935638360e+01
4.5712301491e+00,4.5709233684e+01,4.5542385982e+01
5.4677010238e+00,4.6208234796e+01,4.7126791272e+01
4.8445501069e+00,4.5608357890e+01,4.7831438755e+01
5.4545895436e+00,4.6312527472e+01,4.9214432442e+01
4.8829078352e+00,4.6950854847e+01,3.3791344225e+01
5.1645026661e+00,4.7097069099e+01,3.5079485052e+01
5.1027781456e+00,4.6613087990e+01,3.5117515467e+01
4.7583947093e+00,4.6532497568e+01,3.7698631499e+01
4.5002471805e+00,4.6917310653e+01,3.7600852002e+01
4.7063863220e+00,4.6546935184e+01,3.9119376046e+01
5.1413338729e+00,4.7187321057e+01,4.2606662741e+01
5.3279991442e+00,4.7269500873e+01,4.4002117703e+01
4.7162495401e+00,4.6531321098e+01,4.3900504465e+01
5.1765143016e+00,4.7109070766e+01,4.5203620385e+01
4.9436928759e+00,4.7413677147e+01,4.7352008532e+01
4.7506995266e+00,4.7064437294e+01,4.7010173791e+01
4.5845740846e+00,4.6924564355e+01,4.7561065417e+01
4.7677252183e+00,4.7543555906e+01,3.4850444013e+01
4.9082621775e+00,4.8453698673e+01,3.6138144671e+01
5.3853371443e+00,4.7617459270e+01,3.7642570448e+01
5.1466371727e+00,4.8311533140e+01,3.9969750280e+01
4.9681585412e+00,4.7854948071e+01,4.1949974256e+01
5.3058704644e+00,4.7864852567e+01,4.3792305708e+01
4.8108559828e+00,4.8333165418e+01,4.3834547261e+01
5.4881385828e+00,4.8227420969e+01,4.4570877062e+01
4.7081366622e+00,4.8182917738e+01,4.6683139847e+01
4.9831326088e+00,4.8861438735e+01,3.5381784739e+01
4.8954750244e+00,4.8639495589e+01,3.5326930885e+01
5.4837127867e+00,4.8500369912e+01,3.6872802121e+01
5.2441534922e+00,4.8500112246e+01,3.7174671922e+01
5.2976783394e+00,4.9448138794e+01,3.8051116419e+01
4.8582620953e+00,4.9245210646e+01,3.8217873828e+01
5.2492500899e+00,4.9140840951e+01,3.9374924034e+01
4.7782078105e+00,4.8931286614e+01,3.9069111019e+01
4.7003357224e+00,4.9270022314e+01,3.9785216149e+01
4.5613694669e+00,4.8957168865e+01,4.0026398838e+01
5.1223159280e+00,4.8681840246e+01,4.3080732187e+01
5.0268445423e+00,4.9269836359e+01,4.4415075965e+01
5.3538697293e+00,4.8996198927e+01,4.3865117638e+01
5.1314334208e+00,4.9068622582e+01,4.6316097743e+01
4.9647782813e+00,4.8624271819e+01,4.5928812693e+01
4.8248375953e+00,4.8657803480e+01,4.6090136907e+01
4.7691323422e+00,4.9835818396e+01,3.6925831249e+01
4.9974968737e+00,5.0437568922e+01,3.8019533647e+01
4.5988741796e+00,5.0371536825e+01,3.7812834198e+01
5.3302795660e+00,4.9644380269e+01,3.8897975797e+01
4.9452124763e+00,4.9868890928e+01,3.9335554143e+01
5.4768559202e+00,4.9918210383e+01,4.0228522979e+01
5.3938281887e+00,5.0493209884e+01,3.9734882188e+01
5.2900895580e+00,4.9820789607e+01,4.2160360548e+01
4.5877805866e+00,4.9990758149e+01,4.2079895253e+01
5.2069590874e+00,5.0586566186e+01,4.2630110911e+01
5.8974397527e+00,3.1115083066e+01,4.0083034786e+01
5.9820203348e+00,3.1746326539e+01,3.8796739434e+01
5.9314764423e+00,3.1633895984e+01,3.9054576903e+01
5.8801032713e+00,3.1705403847e+01,4.0172623207e+01
6.2923756087e+00,3.2436972296e+01,4.3614060614e+01
6.4082813910e+00,3.2078320083e+01,4.5025803499e+01
5.9144212678e+00,3.2037055152e+01,4.4713709956e+01
6.4565524608e+00,3.3453291176e+01,3.5453333055e+01
6.2578807463e+00,3.2790328703e+01,3.7436406883e+01
5.5053873640e+00,3.2833405141e+01,3.9001524765e+01
6.1775594347e+00,3.3133132219e+01,4.0460810227e+01
6.2069793962e+00,3.3426746494e+01,4.1533500657e+01
5.8240172783e+00,3.2679670923e+01,4.2966155106e+01
5.5931353416e+00,3.3288080304e+01,4.3185811746e+01
6.4354131128e+00,3.3204857510e+01,4.4487610908e+01
6.3710014660e+00,3.2895254210e+01,4.4760841221e+01
6.0043691109e+00,3.2750393375e+01,4.6321998509e+01
5.6872485284e+00,3.2595357505e+01,4.6254197833e+01
6.4393401696e+00,3.4285370977e+01,3.3820118206e+01
6.1669396990e+00,3.3650980626e+01,3.5345613715e+01
5.8419128864e+00,3.4422055943e+01,3.4841011459e+01
5.8169537120e+00,3.3545453721e+01,3.6561922706e+01
6.0424407379e+00,3.4312228138e+01,3.8705383676e+01
